track_id,track_name,artist_name,genre,year,popularity,duration_ms,explicit,danceability,energy,key,key_name,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_min
T01116,Heart Found,Al Green,soul,1994,45.0,246874,1,0.6979510562941303,0.6647585729214084,7,G,-8.721195427065233,1,0.09470411846740417,0.30188804427817306,0.0266726423807311,0.2813614369592745,0.6902727479206802,103.50803429025243,4,4.11
T01117,Gold Feel Star,Bad Bunny,latin,2021,76.0,280924,0,0.7220077658992022,0.6682377255579164,5,F,-7.023106350852423,1,0.047502521103468656,0.19597627754998867,0.02121758249579118,0.151065102796387,0.7839622041384854,83.45909257745501,3,4.68
T01118,Blue Kiss,Gary Clark Jr.,blues,2015,32.0,303781,0,0.6684299431156726,0.5808063007354889,7,G,-4.680137875714108,1,0.0664257959130686,0.7573588000779169,0.17167064725890185,0.27255901754823214,0.330851667614863,117.98009518487704,4,5.06
T01119,Shout,Thelonious Monk,jazz,2012,34.0,122895,1,0.6223611882819252,0.5482567622528373,9,A,-15.626029141991241,1,0.00503930925727989,0.6131161942740353,0.2405444188924189,0.06834573566524621,0.5039575698764782,115.74347577390387,4,2.05
T01120,Whisper,Iron Maiden,metal,1969,30.0,228609,0,0.3793991931230777,0.954478785468308,10,A#,-3.7824836421370636,0,0.1633214224844587,0.08094935255563819,0.16346767179873326,0.21635463744614739,0.4469068015143097,117.29563258788134,4,3.81
T01121,Sometimes Free Gone,Otis Redding,soul,2023,30.0,239580,0,0.4814941102582448,0.671173934448039,0,C,-6.824142705197456,1,0.058077513702934715,0.7001370345969408,0.036668573970356645,0.035812529145050016,0.7168362938725956,123.20014328599837,4,3.99
T01122,Light,Cardi B,hip-hop,1972,38.0,208862,0,0.8602650650251922,0.8018627505702248,2,D,-6.120706312119687,0,0.014721756682947456,0.04191950484210065,0.005586313765165597,0.08925564599758788,0.5154397713529445,84.19632395745869,4,3.48
T01123,Fire Touch Sometimes,Marshmello,electronic,1970,59.0,217689,0,0.8135693445374114,0.5257874189319383,10,A#,-6.958031444962105,0,0.08064484959222318,0.04236347542066223,0.7034998900497705,0.16040124277115111,0.4235475358317992,130.96290348483436,4,3.63
T01124,Heart Light,Katy Perry,pop,1960,28.0,232024,0,0.6678044434524103,0.5903476695599521,0,C,-5.413951029969747,0,0.02694034497159061,0.12903467544840305,0.0,0.06931185804972134,0.3738751625097374,132.87780550761786,4,3.87
T01125,Feel Light,Carrie Underwood,country,1987,26.0,221618,0,0.5647863784178957,0.4568172770633717,9,A,-6.265521729297498,0,0.029879712907847047,0.33228953661167815,0.014622265420990243,0.050422176246498696,0.6064501541734763,126.45095903630715,4,3.69
T01126,Blue,Shakira,latin,1963,41.0,265330,0,0.890409863166832,0.7759355409715436,7,G,-5.865436923628655,1,0.021032741896486986,0.243113301674976,0.057135547165446846,0.1542907710397219,0.82404190914142,123.39156878001103,3,4.42
T01127,Fly Always,Duke Ellington,jazz,1981,24.0,352501,0,0.5950740128940287,0.29994310276758157,9,A,-8.857814720407887,1,0.03734378782395048,0.7217473792183744,0.4539313774949467,0.13399979358881942,0.6812959489030606,143.36715049818903,4,5.88
T01128,Alive,Gregory Isaacs,reggae,1968,42.0,256728,1,0.7158734994227537,0.4728109624814046,1,C#,-9.866408380674777,0,0.16216382331694573,0.0892907800334813,0.0,0.19675800471752072,0.5472457051605802,81.05075971208295,3,4.28
T01129,Feel Maybe Kiss,Beach House,indie,1972,52.0,261024,0,0.5894447678350111,0.7142419854395169,10,A#,-7.945557497163254,1,0.036519737693476856,0.45243798683075304,0.1760394425550891,0.16942705547191175,0.45550943729245086,114.73346435759078,4,4.35
T01130,Stay Free,Neil Young,folk,2001,55.0,282032,0,0.4251391701575288,0.4467649086927401,4,E,-11.973695465724223,0,0.031776532088933676,0.47052914107461286,0.0,0.137860295906166,0.7044592841197019,128.3608749439948,3,4.7
T01131,Maybe Fire Smile,Blake Shelton,country,2021,57.0,170257,0,0.7083441303347885,0.6427576876414386,5,F,0.0,1,0.08600424762579251,0.2491387721308601,0.008862868002704659,0.1733066914655039,0.3146780857173234,84.65393777050072,4,2.84
T01132,Free Dark,Muse,rock,1982,32.0,231236,0,0.5672307790575392,0.7386875906153613,9,A,-6.147693290913141,1,0.02451747590851084,0.0,0.05648996667348023,0.18209729770700378,0.6479799525109063,132.80933951469714,4,3.85
T01133,Light Sun,Justin Bieber,pop,1982,0.0,221519,0,0.750565025297689,0.7645103714025104,11,B,-3.5077546794953696,1,0.09880271154730096,0.4130642928101203,0.0019093651949681567,0.2780220124535836,0.6464789916551521,142.51913273243898,3,3.69
T01134,Rise Silver Love,John Lee Hooker,blues,1986,32.0,289962,0,0.5147950343967709,0.4304572905284804,7,G,-10.983065644628137,0,0.09320330360207521,0.829861677377348,0.017518879546411074,0.23524229143843145,0.5129369562865453,114.02067007433142,4,4.83
T01135,Always Star Stay,Nicki Minaj,hip-hop,2007,41.0,193128,0,0.7844243348244178,0.7419853702125397,3,D#,-2.9844738486968736,0,0.10467223465885922,0.12733609881688757,0.0,0.16677785743465476,0.47387289789950887,95.75238352513095,4,3.22
T01136,Star Whisper,Avicii,electronic,1961,36.0,350067,1,0.8344676804135798,0.8436542193614862,6,F#,-7.745802312153666,1,0.07650873646912916,0.10024923602973868,0.9552981717182548,0.12037082678028625,0.6880712841081464,133.3798367215094,4,5.83
T01137,Light,Selena Gomez,pop,1988,0.0,173597,0,0.5395592277502924,0.5718631938557757,2,D,-5.0305032431836345,0,0.11694829240083095,0.16272992523100105,0.008518346758676208,0.05155271027178029,0.49120717818343546,98.82044943163312,4,2.89
T01138,Alive,Stevie Ray Vaughan,blues,1996,66.0,310494,0,0.47750858462345036,0.6348346011904651,7,G,-3.8708759139734448,1,0.06913694948779775,0.7706519489881544,0.1366607832835089,0.2870060216907484,0.20153647162562668,122.50221092497895,4,5.17
T01139,Dreams,Pearl Jam,rock,1985,21.0,274007,0,0.6549395594077875,0.7567548606049134,7,G,-2.7373433342911238,0,0.04977792811998046,0.0,0.05665006543033995,0.2740728989933246,0.26492001696765866,130.3861505845226,4,4.57
T01140,Always,Foo Fighters,rock,2015,44.0,211201,0,0.4199684146392956,0.9238386037159632,3,D#,-7.765207276005171,1,0.03425993658303907,0.1590349008692289,0.0635678141115948,0.2308953898161207,0.8790541419853989,145.28316599863788,4,3.52
T01141,Light White,Toots and the Maytals,reggae,2000,35.0,218499,0,0.8527535599086568,,11,B,-11.395025147603764,0,0.051382979176930216,0.5989114812502182,0.0,0.12563346835266267,0.5640937009803529,74.21612878276561,3,3.64
T01142,Run Night Heart,Pyotr Tchaikovsky,classical,1997,30.0,474582,0,0.2395319149872589,0.029551690514858075,2,D,-7.967749361746076,1,0.03104542245549216,0.8879202928689643,0.7358670343909042,0.09131885435545942,0.3470578275322895,62.364873568591406,4,7.91
T01143,Smile Kiss,Ozuna,latin,1980,20.0,222037,1,0.7609584735640887,0.8964739752441796,8,G#,-7.515693098134285,1,0.1341318440606445,0.1531689864115358,0.04059500945317841,0.164179667332833,1.0,130.28904830935997,4,3.7
T01144,Fire Free Feel,Eric Clapton,blues,1964,56.0,252781,0,0.3929763345918156,0.6978740595412998,5,F,-11.672088255786832,1,0.09100240210083191,0.4800605259052329,0.1533348007178181,0.23131430231335323,0.45700484904311944,100.21066009316019,4,4.21
T01145,Silver Sometimes,Bob Marley,reggae,1969,2.0,241309,0,,0.6267627762267355,9,A,-7.086071113404656,0,0.06079193098619852,0.39069269607311535,0.1230778274905926,0.005710901569059157,0.791078343345865,68.73629603855015,4,4.02
T01146,Fly,The National,indie,2022,69.0,302458,0,0.5934289403633186,0.45331646315948954,10,A#,-10.274048139394834,0,0.05197190182888784,0.5101112936333998,0.14011305592918252,0.19908528313616494,0.111249408241474,103.2570524238615,4,5.04
T01147,Night Stay Blue,Martin Garrix,electronic,1982,17.0,171580,0,0.7810678475709351,0.7643515229861222,4,E,-3.184306297080851,1,0.0,0.08782968017713003,0.4680852752454528,0.13452131199133982,0.3942988299687896,108.96856794026321,4,2.86
T01148,Fly Yesterday,Antonio Vivaldi,classical,2011,68.0,93350,0,0.4677965836968697,0.2928743039315895,3,D#,-17.86759379437882,0,0.042849167848750834,0.7286720530842228,0.6934541320499068,0.07156702781285686,0.3471823475836038,83.01725657041949,4,1.56
T01149,Dark Feel Yesterday,Zac Brown Band,country,2001,66.0,226633,0,0.5059177925807969,0.369001771596275,5,F,-5.305685859163725,0,0.07983772786507168,0.4578062438864179,0.01316922370237725,0.22632781283007805,0.8977413615559174,109.28822266113906,4,3.78
T01150,Never Run Blue,Bill Evans,jazz,2012,70.0,306696,0,0.6670353620484103,0.1867622488489352,8,G#,-4.867541920029976,0,0.04065671618202613,0.9512755975255984,0.7365996717974572,0.33356309788110317,0.6330210870697838,102.11412838296538,4,5.11
T01151,Light Run,Ludwig van Beethoven,classical,1987,13.0,538743,1,0.3231107168513459,0.0808765048924276,3,D#,-22.177716497471533,0,0.04372369830936301,0.8304635373210055,0.8770227069756432,0.15189749235026057,0.14376367462535836,95.131107547489,4,8.98
T01152,Feel Dark,Sergei Rachmaninoff,classical,1982,46.0,444430,0,0.39075323007926965,0.4108293140389678,10,A#,-23.111827470299847,0,0.04799738291727098,1.0,0.7673620109635879,0.06703899452792017,0.2795625831752116,119.11959487671507,4,7.41
T01153,Sometimes,Chris Stapleton,country,2022,54.0,215744,0,0.7281839028595294,0.5624309725645326,2,D,-1.0820625929921377,1,0.0321121734636514,0.2392362491084204,0.023378377526874446,0.22453840407766792,0.513019279553295,92.61732648579131,3,3.6
T01154,Lost Rain Blue,Imagine Dragons,rock,1966,0.0,266940,0,0.40879621770749125,0.8829085409014,0,C,-1.6336215964413157,1,0.04052108145941905,0.15996645153475747,0.0030461915643924106,0.0,0.38790849541932537,108.97341963953441,4,4.45
T01155,Found Lost Gone,Pantera,metal,2017,57.0,277605,1,0.45175334163604597,0.9354301391277168,7,G,-0.7646789726976753,1,0.03782599368671603,0.03218282504296501,0.23553997927246556,0.14008622048835706,0.5466324090033045,182.88699164219028,4,4.63
T01156,Always,Johann Sebastian Bach,classical,2020,56.0,213637,0,0.40214581040153763,0.3786810758425062,8,G#,-22.391155259148384,1,0.029277073402855142,0.8707400604731607,0.6257231109007748,0.040528346942526744,0.5257118418392922,128.50938282920384,4,3.56
T01157,Run Breathe,Imagine Dragons,rock,2008,41.0,247004,0,0.6492669768248499,0.8992903466692294,2,D,-3.4235049527652253,0,0.023587780922407982,0.10062764058449016,0.005183784612781716,0.16500574900198955,0.07928666829593886,143.56636546268322,4,4.12
T01158,Shout,Tame Impala,indie,2004,37.0,255338,0,0.4994816958384189,0.610804990064035,7,G,-2.7975045548027655,0,0.05436663086388493,0.5492621422316531,0.0,0.13190418981459745,0.47259838118535324,102.8611282528307,4,4.26
T01159,White,Vampire Weekend,indie,1985,30.0,269925,0,0.4847405135286529,0.35752877996011934,1,C#,-10.449561381345365,1,0.01587179332091743,0.2723472246083338,0.11721062424580912,0.11647621488270173,0.5084386270282619,123.40685686524193,4,4.5
T01160,Night Dance Red,Bruno Mars,pop,2013,77.0,198449,0,0.7037087806623764,0.603945362506664,9,A,-6.1362852653228535,0,0.15230752910941806,0.07359233290703314,0.013476470504896967,0.07794100581663717,0.5381758282427679,109.88854967534168,3,3.31
T01161,Fly Always Soul,Neil Young,folk,1999,25.0,243900,0,0.4282324011621406,0.44522770839252374,11,B,-7.9641770227894275,0,0.037705569764121684,0.44695488673433303,0.04731320198560035,0.16653775572986307,0.15599575434338808,83.33523029839145,3,4.07
T01162,Sometimes Gold Maybe,Kanye West,hip-hop,1962,36.0,198615,0,0.7159023712149694,0.7047443982982092,0,C,-0.11642282934045856,1,0.23110674731956327,0.2683258884856591,0.0,0.018498624413666096,0.47763112595053786,108.4133638740889,4,3.31
T01163,Dance,Desmond Dekker,reggae,2012,64.0,319064,0,0.703785625994306,0.5683594724307306,6,F#,-8.420202461012039,0,0.10133458835740722,0.5814868886491467,0.0,0.10241929242184922,0.5736092424284227,80.61310397556036,3,5.32
T01164,Broken,Beach House,indie,1970,70.0,180677,0,0.5845218452410867,0.8010155927628271,10,A#,-7.8110708332966095,0,0.0630633939690969,0.608241514253693,0.2567940483154057,0.11546494275836001,0.47245641004688177,131.62108605136171,3,3.01
T01165,Love,Calvin Harris,electronic,2007,57.0,304939,0,0.8108956690244399,0.7491873135991551,2,D,-5.119787414301442,1,0.09378614524633824,0.0,0.6473919223439947,0.12897635877157212,0.12637302514640386,131.00547448400997,4,5.08
T01166,Always Fade,Wilson Pickett,soul,1979,32.0,205516,0,0.6647010833612864,0.7364470632054626,1,C#,-10.967463553978961,0,0.05546102880690878,0.5726651057660342,0.0,0.20310167078023308,0.41596958975746745,101.30473461068675,3,3.43
T01167,Sun Rain Fire,Robert Johnson,blues,1970,32.0,251345,0,0.587344535544444,0.666181138345051,2,D,-8.290539161560256,0,0.08144278186544528,0.3734349353522055,0.24584359070094897,0.2168383027783088,0.8314386484247221,114.74418402551318,4,4.19
T01168,Silver Yesterday,Chet Baker,jazz,2020,18.0,220745,0,0.655099319302643,0.4251171877567195,3,D#,-16.618547795538912,1,0.046035838613057455,0.13722810087862494,0.35514754430866974,0.12875066091190976,0.57330039565854,108.93708876184945,3,3.68
T01169,Dark Maybe Rise,Carrie Underwood,country,1960,49.0,194222,0,0.6865701178834612,0.45928794536143003,9,A,-4.560508217772669,1,0.03390637654931196,0.45424995033316473,0.018882328523368293,0.07968063894431117,0.7442399535183499,108.51468536519786,3,3.24
T01170,Forever Silver Rain,Martin Garrix,electronic,1989,55.0,224139,0,0.8016021871843224,0.7131975624108822,5,F,-5.762360308529681,0,0.005381306203777143,0.04672753822681084,0.3100771335668405,0.0043337483971058344,0.5408303897685875,125.7382471231924,4,3.74
T01171,Fire,John Lee Hooker,blues,1960,21.0,357624,1,0.46385813619024446,0.41702536430689957,10,A#,-8.146728778644086,1,0.053948620669667983,0.4654840365073612,0.13475362192819942,0.19908028359490745,0.11084107166604501,122.13569293908674,4,5.96
T01172,Sometimes Soul Red,Tame Impala,indie,2015,16.0,237882,0,0.6583213771239098,0.6388358967015573,9,A,-4.534357023520593,1,2.6879379417810155e-07,0.6237182723132225,0.029578878457097675,0.0,0.47573352367378247,148.28793246366604,4,3.96
T01173,Dance Blue,Gary Clark Jr.,blues,1993,60.0,249038,0,0.5811352383014051,0.44182242533698823,0,C,-8.56463900121719,0,0.06360680090793765,0.17644178109419292,0.03838547834882726,0.16960459369294587,0.6839854160511261,117.89843534416053,4,4.15
T01174,Fly Run,Maluma,latin,1981,33.0,269886,0,0.7106743556459603,0.7549012268628079,3,D#,-1.9387228010445843,0,0.06850568812136425,0.5083152191260186,0.042750787813577946,0.16435412546846184,1.0,115.42749026427384,4,4.5
T01175,Always Light,Ludwig van Beethoven,classical,2000,61.0,288514,0,0.22771723698614266,0.2869546202369407,2,D,-13.275851719833986,1,0.02039747075581038,0.9784734685751205,0.8775710790331305,0.12711385516698828,0.07339947389274122,117.2271389915338,4,4.81
T01176,Blue,Calvin Harris,electronic,2010,37.0,263891,0,0.7796500466378751,0.8936837124105179,0,C,-6.1305563749042875,1,0.07641459380672394,0.06830630177080811,0.45075684414331846,0.14998350610402283,0.5766503345003466,121.56849589877345,4,4.4
T01177,Always Fire,Beyoncé,r&b,2022,59.0,254168,0,0.8428070811902487,0.6560897124103571,3,D#,-8.432083650090748,1,0.027081570284755843,0.26379386434411783,0.0,0.04975531738084431,0.5933314919759867,70.95406736485208,3,4.24
T01178,Gone,Linkin Park,rock,2021,93.0,207636,0,0.5999990872658313,0.7814441020037515,11,B,0.0,1,0.11706282304270882,0.05757590444518137,0.033133222507633585,0.23474487231450408,0.5343662717159191,132.14290659475137,4,3.46
T01179,Black Yesterday,Joni Mitchell,folk,1999,38.0,200293,0,0.46718189200340454,0.7000564631236538,5,F,-7.0270114608251495,1,0.006596436151675462,0.5457299648696853,0.0,0.10660408247557447,0.39621676826260804,76.4518894407508,4,3.34
T01180,Sun Red Forever,Dave Brubeck,jazz,1968,8.0,345166,0,,0.5733460669720092,7,G,-7.529470233584171,0,0.054795185813945387,0.5314011548795535,0.15687284840195992,0.3285216584147117,0.22093031297311494,155.43396743612635,4,5.75
T01181,Forever Feel,Burning Spear,reggae,2003,47.0,228695,0,0.7473181391237663,0.4982466511086806,8,G#,-6.701277814629969,1,0.11298060624074385,0.4232788052030734,0.007744956688722406,0.22387816083561973,0.8903872125564603,85.80419756467359,4,3.81
T01182,Cry Fade,Gary Clark Jr.,blues,1990,38.0,297185,0,0.5186047813084139,0.5444605667236034,10,A#,-9.233724138993955,0,0.025680273329039827,0.5015292006199397,0.0,0.10609468562980294,0.3090840281464516,90.79106092032237,4,4.95
T01183,Run,Pantera,metal,2022,48.0,314921,0,0.48017059288855757,0.8972279117334621,0,C,-1.5126206473987247,0,0.06183002751682756,0.09783223113996437,0.0,0.08685980831797943,0.2864078506887816,105.53449628927235,4,5.25
T01184,Red,Burning Spear,reggae,1978,12.0,266758,0,0.7110916478091591,0.5289844395809126,11,B,-9.397040729341988,0,0.06265952715185866,0.6167596331669446,0.00971707228989092,0.2047729256259495,0.5374736806895308,82.69603694063244,4,4.45
T01185,Never,Tim McGraw,country,1994,38.0,257087,0,0.582484354564044,0.5078332183029799,2,D,-8.5275971568355,1,0.07092179978585836,0.18790108556386256,0.0,0.0,0.7264407332244182,111.47778732621545,4,4.28
T01186,Stay Maybe,Iron Maiden,metal,1967,42.0,308054,0,0.4405935960324729,0.9138324952110438,3,D#,0.0,0,0.04050953294432157,0.10028930150547476,0.05648451252310836,0.3849920033427837,0.025841600397609354,134.47243069595422,3,5.13
T01187,Fly Lost,Usher,r&b,1978,13.0,258873,0,0.7073083764790838,0.5177403782896137,3,D#,-6.7727197427916845,1,0.0,0.15367191331230637,0.025349277063813885,0.09291443257839134,0.36995767872954305,106.36632149545518,4,4.31
T01188,Whisper Fly Silver,Shakira,latin,2016,82.0,174106,0,0.7169352588180029,0.6329836842220098,9,A,-5.206015431422889,1,0.20717224092718242,0.2881334137274606,0.0,0.12203836149473336,0.29800232710532965,100.59649745113671,4,2.9
T01189,Free Touch Night,Miles Davis,jazz,1966,49.0,304368,0,0.49700456599847176,0.3698202491071767,1,C#,-10.754231661483999,0,0.047275398134556605,0.6307189213471023,0.09556676497763483,0.11152838456519322,0.7718565079001024,123.72204578259179,4,5.07
T01190,Fire Yesterday Today,Johann Sebastian Bach,classical,1964,20.0,428291,0,0.28475003216900807,0.21199952884462722,5,F,-13.663339356403363,1,0.018710367348668346,0.74808049472322,0.6182257253084534,0.2435807376860072,0.5375101654687839,93.652413855367,4,7.14
T01191,White Black,Foo Fighters,rock,1979,20.0,224371,0,0.40211709948143887,0.7589235092867708,2,D,-2.811995930132255,0,0.09332429962138601,0.14755618979049026,0.0,0.1250492278990012,0.6471025914196199,131.86133552563118,4,3.74
T01192,Touch,Peter Tosh,reggae,2011,20.0,298355,0,0.7288027859146279,0.7135047670619459,7,G,-11.23732971335065,0,0.061968620276261384,0.3613207361926217,0.07120026284804859,0.3269011280646465,0.5235837414865372,82.032477313054,4,4.97
T01193,Maybe Sun Fall,Carrie Underwood,country,1993,39.0,240781,1,0.7348375448338047,0.5243047372632291,0,C,-5.862841782109646,0,0.02614721556084943,0.6202772038453835,0.027552256290559813,0.0896996527546109,0.37131005094185615,88.46465637529953,4,4.01
T01194,Cry,Toots and the Maytals,reggae,1977,19.0,230986,0,0.7552991857736217,0.5322013792048655,2,D,-10.825291580922372,1,0.06709911523571774,0.49883795193744473,0.05122413627859599,0.24945348386991797,0.3867370829122776,70.82384010893668,4,3.85
T01195,White,Justin Bieber,pop,1968,17.0,213777,0,0.7382973360305262,0.7141845220893012,8,G#,-2.682178485034149,1,0.008054264200444671,0.0,0.004980571119400035,0.11746275124571445,0.8556069719732875,120.75129188531804,4,3.56
T01196,Silver Gold Touch,Arcade Fire,indie,1981,46.0,304484,0,0.5322413502972576,0.8051715901997488,8,G#,-6.200632120450874,0,0.040679137703303364,0.39449745087569454,0.05281163090045856,0.11108526429197503,0.7125979191354677,,4,5.07
T01197,Run Night,Travis Scott,hip-hop,1992,57.0,219573,0,0.8681376389271264,0.7084420587704338,9,A,-7.524904803329322,1,0.2574778530858673,0.0,0.06253698520465793,0.07873095309974987,0.7434727699025145,82.42604511111108,4,3.66
T01198,Dark,Culture,reggae,1983,31.0,232710,0,0.7641149230540436,0.6225821148038798,3,D#,-12.364922581187455,0,0.06140307942541118,0.43916028553087894,0.0439509098539551,0.1455477294363423,0.7323939158531312,77.28884851638091,4,3.88
T01199,Rain Cry,Al Green,soul,1998,34.0,246428,1,0.6677486415477815,0.5855653546195444,9,A,-5.241712652484642,0,0.11568983140087459,0.4180142733833524,0.022738522574869163,0.311820053299362,0.7583439100225653,115.3070770570229,3,4.11
T01200,Whisper Found,Martin Garrix,electronic,1986,38.0,304493,0,0.9492581884774766,0.7877451289773378,5,F,-4.582799092244739,0,0.02904578725360562,0.12119458807791075,0.5876675567420734,0.12512322711918486,0.7013946769491549,140.2872805522892,4,5.07
T01201,Love,Ricky Martin,latin,1991,56.0,192063,0,0.8168275843860515,0.6491763680835316,4,E,-5.723854500810082,0,0.020691556652956678,0.2186323733027565,0.0,0.08272376115483622,0.7601291517200239,,3,3.2
T01202,Wild Heart Gold,H.E.R.,r&b,1980,0.0,234165,0,0.7737528063466538,0.6130298425082037,6,F#,-5.016658500921592,0,0.07110051270073911,0.24221566530662206,0.004156641356829249,0.0,0.23482103598728854,122.78853462838171,3,3.9
T01203,Rise,The Weeknd,r&b,1998,49.0,187663,0,0.6044598134893446,0.501979327349661,1,C#,-6.405809488228531,1,0.0,0.24864655158266455,0.04638889877551081,0.09274869405629851,0.2812834979145358,83.51507759082646,3,3.13
T01204,Touch Gold Night,Beach House,indie,1961,27.0,212040,0,0.7270544957250753,0.42638914724058413,2,D,-8.418468496982609,1,0.0227165584165207,0.09447431192792183,0.06639709204938767,0.14101235713189236,0.41304533505903446,105.46989307576656,4,3.53
T01205,Gone Light,The Killers,rock,1968,33.0,229470,0,0.4460396059374566,0.8428940243896276,3,D#,-6.376977296331939,0,0.08879711157048821,0.10035247552148713,0.0,0.2145976422473496,0.5763078160904387,134.79657075847146,4,3.82
T01206,Gold,Tame Impala,indie,1968,24.0,191827,1,0.2121851572112981,0.5756437988222537,10,A#,-12.365054257612124,0,0.046571262303750305,0.49342970238207173,0.014354504336127762,0.12192147637247505,0.50698790603265,70.8919638862382,4,3.2
T01207,Touch Maybe,Al Green,soul,2017,38.0,202467,0,0.6374334614727478,0.7710519935435558,3,D#,-5.249978864458448,1,0.08555650228131134,0.13009104944025962,0.06974182404391227,0.16599082155390898,0.43358042991901763,124.75793060873882,4,3.37
T01208,Always Wild,B.B. King,blues,2006,63.0,265096,0,0.6557043419165366,0.466500406432927,5,F,-8.870623707140853,0,0.031540583537788776,0.5502092357940154,0.14128840717631838,0.3857850151290665,0.6652695433383553,127.63492801520024,4,4.42
T01209,Lost Sometimes,Cardi B,hip-hop,2004,53.0,192056,0,0.6919422240269207,0.6225131933429973,11,B,-6.8360165302294,0,0.18422130915191878,0.0041430842453669065,0.06967262444172172,0.09284571964986393,0.6265671592238179,122.22258435268284,4,3.2
T01210,Never Fly,The Lumineers,folk,2006,58.0,327366,0,0.6740408310510875,0.3453419326216302,6,F#,-11.741065008558193,0,0.055031264508043416,0.9412523266098871,0.2094706800465931,0.2026707779323392,0.3891409313709298,98.16219708590752,4,5.46
T01211,Forever Found Feel,Otis Redding,soul,2003,70.0,187277,0,0.4689956877471982,0.6472519490764849,0,C,-12.708417359155455,0,0.08067620608947229,0.48731802816160474,0.0909193540838809,0.27228660526277904,0.8918473013852125,92.48320562129227,4,3.12
T01212,Love Star Touch,Stevie Wonder,soul,2013,42.0,175178,0,0.6761625263580772,0.62953412476519,1,C#,-6.875276941097673,0,0.03973294414226351,0.4806226327795196,0.049740426813383865,0.24367384864848254,0.5702341714844533,81.65557296110431,4,2.92
T01213,Smile Always,John Lee Hooker,blues,2022,45.0,235719,0,0.5188720716120464,0.4317294615194133,5,F,-9.03270359129814,1,0.0,0.4070797799130788,0.1640918636530436,0.1963097159271233,0.6419702986525875,104.96466345859263,4,3.93
T01214,Maybe,Pantera,metal,2012,46.0,342626,0,0.4663573554676401,0.845865707837114,9,A,-5.025162858994095,0,0.05238697261295239,0.014329947056927651,0.4204420626114429,0.10725625574397676,0.3107649165160197,136.38083550315858,4,5.71
T01215,Blue Rain,B.B. King,blues,1973,8.0,340212,0,0.5267394097010742,0.5592433625015047,10,A#,-7.757296742095414,1,0.05092472613282694,0.6544154281814651,0.0,0.09998324485512547,0.5755231340348521,122.49590778939003,3,5.67
T01216,Heart,Al Green,soul,1962,0.0,225249,0,0.762441414997089,0.7455580714259245,0,C,-8.504418938147502,0,0.06494870626227074,0.3422430333037931,0.0,0.281888719275122,0.5054420594330441,87.99444866383999,3,3.75
T01217,Stay Shout,Claude Debussy,classical,2011,73.0,366524,0,,0.4298309363499223,10,A#,-20.56811553425221,0,0.04328741430099249,0.8972969807955827,0.9383943919480684,0.07293843288307564,0.37383784339220705,80.65897962104754,4,6.11
T01218,Maybe Fall,Mumford & Sons,folk,1965,48.0,254590,0,0.7130044425352958,0.4838140685844768,9,A,-12.571517121675118,1,0.010504429175232102,0.8227092937878994,0.020795597375602347,0.12683883745630642,0.18959731416324258,108.77435222225546,4,4.24
T01219,Night Free,Desmond Dekker,reggae,2014,33.0,160845,1,0.7764079789523789,0.4707584848300119,1,C#,-7.961079312968492,0,0.1076731516524694,0.0715381183613825,0.10477141096301017,0.0,0.5523670549958315,88.29292111341881,4,2.68
T01220,Fly,Peter Tosh,reggae,1992,28.0,240682,0,0.6631979930547919,0.6152080237354909,7,G,-5.067764303421304,0,0.10333619663192764,0.20863629269359163,0.1790509738718113,0.21408829106377197,0.8058837717003186,57.917219801199074,4,4.01
T01221,Gone Fade Love,Kygo,electronic,1964,17.0,231326,0,0.7267350556659581,0.8461039982586906,7,G,-2.844018823632096,1,0.05041490599171091,0.07509198763594982,0.1834991193270357,0.043750762269569726,0.6171344806977234,118.02908875734654,4,3.86
T01222,Never Yesterday Fire,Marvin Gaye,soul,2016,45.0,261546,0,0.6336074023244485,0.6482714813597252,8,G#,-7.042637474394376,0,0.07512281495831825,0.5502656925902936,0.05754444314501973,0.1938284216366957,0.7508663143335236,96.65188131519406,3,4.36
T01223,Stay Rise,Keb' Mo',blues,1982,54.0,168236,0,0.5669481047420614,0.27916415386279647,7,G,-9.33010027277913,0,0.06546546902045278,0.7371410482626206,0.0056640738374385035,0.09966559362539132,0.5647644248007261,112.98531020786595,3,2.8
T01224,Dreams Blue,Deadmau5,electronic,1991,46.0,220990,0,,0.9561037360932807,7,G,-4.3678850823358655,0,0.06560529264800814,0.13280264572145478,0.0866635272749338,0.12930461294087073,0.5570010129225239,130.11380654645964,4,3.68
T01225,Broken,Wilson Pickett,soul,1989,45.0,247130,0,0.7006379498694663,0.6219364757004152,7,G,-12.332663960770223,1,0.011071403601230842,0.45488714332280905,0.0806892410004098,0.050889385937889234,0.4398551237656917,86.13329460395754,4,4.12
T01226,Wild Forever Kiss,Metallica,metal,2023,33.0,165301,1,0.6085453351293092,0.8031659126712605,5,F,-4.796264867775555,0,0.0410961287439409,0.0,0.08289736092766302,0.2196737819015144,0.5738396764212588,138.65898865268744,4,2.76
T01227,Alive Cry,Dua Lipa,pop,2014,76.0,213960,0,0.7025052639004108,0.9119548028903194,6,F#,-5.503538045718483,1,0.14284530375043072,0.0733532015368302,0.0019775938765818103,0.05381518842488965,0.7045032236930836,109.64305167102388,4,3.57
